# Final state angular momentum:   1
# Broadening parameter (in eV):    1.000
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
   14.42442442    0.02152686
   14.46446446    0.02146529
   14.50450450    0.02142266
   14.54454454    0.02139843
   14.58458458    0.02139164
   14.62462462    0.02140101
   14.66466466    0.02142493
   14.70470470    0.02146143
   14.74474474    0.02150831
   14.78478478    0.02156310
   14.82482482    0.02162315
   14.86486486    0.02168570
   14.90490490    0.02174792
   14.94494494    0.02180705
   14.98498498    0.02186046
   15.02502503    0.02190575
   15.06506507    0.02194086
   15.10510511    0.02196414
   15.14514515    0.02197445
   15.18518519    0.02197116
   15.22522523    0.02195423
   15.26526527    0.02192420
   15.30530531    0.02188213
   15.34534535    0.02182959
   15.38538539    0.02176855
   15.42542543    0.02170131
   15.46546547    0.02163040
   15.50550551    0.02155849
   15.54554555    0.02148828
   15.58558559    0.02142239
   15.62562563    0.02136332
   15.66566567    0.02131335
   15.70570571    0.02127449
   15.74574575    0.02124846
   15.78578579    0.02123658
   15.82582583    0.02123985
   15.86586587    0.02125882
   15.90590591    0.02129366
   15.94594595    0.02134412
   15.98598599    0.02140949
   16.02602603    0.02148867
   16.06606607    0.02158013
   16.10610611    0.02168191
   16.14614615    0.02179169
   16.18618619    0.02190680
   16.22622623    0.02202426
   16.26626627    0.02214086
   16.30630631    0.02225321
   16.34634635    0.02235788
   16.38638639    0.02245147
   16.42642643    0.02253075
   16.46646647    0.02259277
   16.50650651    0.02263497
   16.54654655    0.02265533
   16.58658659    0.02265240
   16.62662663    0.02262544
   16.66666667    0.02257437
   16.70670671    0.02249985
   16.74674675    0.02240320
   16.78678679    0.02228635
   16.82682683    0.02215179
   16.86686687    0.02200240
   16.90690691    0.02184137
   16.94694695    0.02167211
   16.98698699    0.02149808
   17.02702703    0.02132275
   17.06706707    0.02114945
   17.10710711    0.02098135
   17.14714715    0.02082137
   17.18718719    0.02067216
   17.22722723    0.02053608
   17.26726727    0.02041516
   17.30730731    0.02031110
   17.34734735    0.02022531
   17.38738739    0.02015885
   17.42742743    0.02011251
   17.46746747    0.02008675
   17.50750751    0.02008174
   17.54754755    0.02009737
   17.58758759    0.02013324
   17.62762763    0.02018865
   17.66766767    0.02026264
   17.70770771    0.02035393
   17.74774775    0.02046099
   17.78778779    0.02058201
   17.82782783    0.02071493
   17.86786787    0.02085742
   17.90790791    0.02100699
   17.94794795    0.02116096
   17.98798799    0.02131659
   18.02802803    0.02147107
   18.06806807    0.02162168
   18.10810811    0.02176584
   18.14814815    0.02190121
   18.18818819    0.02202580
   18.22822823    0.02213804
   18.26826827    0.02223687
   18.30830831    0.02232178
   18.34834835    0.02239282
   18.38838839    0.02245065
   18.42842843    0.02249646
   18.46846847    0.02253195
   18.50850851    0.02255921
   18.54854855    0.02258068
   18.58858859    0.02259900
   18.62862863    0.02261695
   18.66866867    0.02263728
   18.70870871    0.02266266
   18.74874875    0.02269558
   18.78878879    0.02273823
   18.82882883    0.02279250
   18.86886887    0.02285987
   18.90890891    0.02294138
   18.94894895    0.02303763
   18.98898899    0.02314867
   19.02902903    0.02327409
   19.06906907    0.02341292
   19.10910911    0.02356367
   19.14914915    0.02372436
   19.18918919    0.02389250
   19.22922923    0.02406515
   19.26926927    0.02423898
   19.30930931    0.02441033
   19.34934935    0.02457531
   19.38938939    0.02472990
   19.42942943    0.02487012
   19.46946947    0.02499211
   19.50950951    0.02509233
   19.54954955    0.02516766
   19.58958959    0.02521561
   19.62962963    0.02523434
   19.66966967    0.02522284
   19.70970971    0.02518091
   19.74974975    0.02510921
   19.78978979    0.02500923
   19.82982983    0.02488319
   19.86986987    0.02473400
   19.90990991    0.02456506
   19.94994995    0.02438021
   19.98998999    0.02418351
   20.03003003    0.02397915
   20.07007007    0.02377130
   20.11011011    0.02356403
   20.15015015    0.02336119
   20.19019019    0.02316632
   20.23023023    0.02298266
   20.27027027    0.02281307
   20.31031031    0.02266001
   20.35035035    0.02252553
   20.39039039    0.02241131
   20.43043043    0.02231860
   20.47047047    0.02224826
   20.51051051    0.02220079
   20.55055055    0.02217627
   20.59059059    0.02217444
   20.63063063    0.02219464
   20.67067067    0.02223585
   20.71071071    0.02229668
   20.75075075    0.02237537
   20.79079079    0.02246979
   20.83083083    0.02257748
   20.87087087    0.02269564
   20.91091091    0.02282118
   20.95095095    0.02295074
   20.99099099    0.02308083
   21.03103103    0.02320780
   21.07107107    0.02332802
   21.11111111    0.02343795
   21.15115115    0.02353428
   21.19119119    0.02361403
   21.23123123    0.02367468
   21.27127127    0.02371428
   21.31131131    0.02373152
   21.35135135    0.02372580
   21.39139139    0.02369726
   21.43143143    0.02364675
   21.47147147    0.02357584
   21.51151151    0.02348667
   21.55155155    0.02338193
   21.59159159    0.02326470
   21.63163163    0.02313835
   21.67167167    0.02300641
   21.71171171    0.02287246
   21.75175175    0.02274000
   21.79179179    0.02261240
   21.83183183    0.02249279
   21.87187187    0.02238402
   21.91191191    0.02228860
   21.95195195    0.02220870
   21.99199199    0.02214609
   22.03203203    0.02210215
   22.07207207    0.02207787
   22.11211211    0.02207383
   22.15215215    0.02209020
   22.19219219    0.02212677
   22.23223223    0.02218289
   22.27227227    0.02225753
   22.31231231    0.02234925
   22.35235235    0.02245623
   22.39239239    0.02257625
   22.43243243    0.02270674
   22.47247247    0.02284482
   22.51251251    0.02298731
   22.55255255    0.02313082
   22.59259259    0.02327182
   22.63263263    0.02340674
   22.67267267    0.02353206
   22.71271271    0.02364445
   22.75275275    0.02374090
   22.79279279    0.02381879
   22.83283283    0.02387608
   22.87287287    0.02391135
   22.91291291    0.02392385
   22.95295295    0.02391360
   22.99299299    0.02388134
   23.03303303    0.02382852
   23.07307307    0.02375723
   23.11311311    0.02367010
   23.15315315    0.02357022
   23.19319319    0.02346099
   23.23323323    0.02334602
   23.27327327    0.02322898
   23.31331331    0.02311354
   23.35335335    0.02300324
   23.39339339    0.02290142
   23.43343343    0.02281117
   23.47347347    0.02273528
   23.51351351    0.02267618
   23.55355355    0.02263598
   23.59359359    0.02261638
   23.63363363    0.02261874
   23.67367367    0.02264401
   23.71371371    0.02269278
   23.75375375    0.02276523
   23.79379379    0.02286116
   23.83383383    0.02297995
   23.87387387    0.02312057
