# Final state angular momentum:   1
# Broadening parameter (in eV):    1.500
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
   12.66266266    0.02299416
   12.70270270    0.02297019
   12.74274274    0.02294336
   12.78278278    0.02291445
   12.82282282    0.02288425
   12.86286286    0.02285354
   12.90290290    0.02282309
   12.94294294    0.02279364
   12.98298298    0.02276587
   13.02302302    0.02274044
   13.06306306    0.02271790
   13.10310310    0.02269877
   13.14314314    0.02268347
   13.18318318    0.02267233
   13.22322322    0.02266561
   13.26326326    0.02266346
   13.30330330    0.02266595
   13.34334334    0.02267305
   13.38338338    0.02268463
   13.42342342    0.02270046
   13.46346346    0.02272024
   13.50350350    0.02274357
   13.54354354    0.02276998
   13.58358358    0.02279889
   13.62362362    0.02282970
   13.66366366    0.02286173
   13.70370370    0.02289424
   13.74374374    0.02292648
   13.78378378    0.02295764
   13.82382382    0.02298695
   13.86386386    0.02301361
   13.90390390    0.02303684
   13.94394394    0.02305591
   13.98398398    0.02307014
   14.02402402    0.02307891
   14.06406406    0.02308168
   14.10410410    0.02307800
   14.14414414    0.02306753
   14.18418418    0.02305003
   14.22422422    0.02302537
   14.26426426    0.02299356
   14.30430430    0.02295471
   14.34434434    0.02290907
   14.38438438    0.02285697
   14.42442442    0.02279888
   14.46446446    0.02273534
   14.50450450    0.02266699
   14.54454454    0.02259454
   14.58458458    0.02251876
   14.62462462    0.02244046
   14.66466466    0.02236048
   14.70470470    0.02227970
   14.74474474    0.02219897
   14.78478478    0.02211916
   14.82482482    0.02204110
   14.86486486    0.02196560
   14.90490490    0.02189343
   14.94494494    0.02182530
   14.98498498    0.02176189
   15.02502503    0.02170379
   15.06506507    0.02165154
   15.10510511    0.02160560
   15.14514515    0.02156636
   15.18518519    0.02153415
   15.22522523    0.02150919
   15.26526527    0.02149165
   15.30530531    0.02148160
   15.34534535    0.02147904
   15.38538539    0.02148390
   15.42542543    0.02149599
   15.46546547    0.02151508
   15.50550551    0.02154085
   15.54554555    0.02157290
   15.58558559    0.02161074
   15.62562563    0.02165383
   15.66566567    0.02170155
   15.70570571    0.02175321
   15.74574575    0.02180808
   15.78578579    0.02186536
   15.82582583    0.02192421
   15.86586587    0.02198375
   15.90590591    0.02204309
   15.94594595    0.02210132
   15.98598599    0.02215751
   16.02602603    0.02221078
   16.06606607    0.02226024
   16.10610611    0.02230507
   16.14614615    0.02234448
   16.18618619    0.02237778
   16.22622623    0.02240434
   16.26626627    0.02242363
   16.30630631    0.02243524
   16.34634635    0.02243886
   16.38638639    0.02243432
   16.42642643    0.02242155
   16.46646647    0.02240064
   16.50650651    0.02237178
   16.54654655    0.02233528
   16.58658659    0.02229158
   16.62662663    0.02224123
   16.66666667    0.02218486
   16.70670671    0.02212319
   16.74674675    0.02205701
   16.78678679    0.02198716
   16.82682683    0.02191453
   16.86686687    0.02184004
   16.90690691    0.02176461
   16.94694695    0.02168917
   16.98698699    0.02161464
   17.02702703    0.02154192
   17.06706707    0.02147187
   17.10710711    0.02140531
   17.14714715    0.02134303
   17.18718719    0.02128575
   17.22722723    0.02123414
   17.26726727    0.02118880
   17.30730731    0.02115027
   17.34734735    0.02111902
   17.38738739    0.02109547
   17.42742743    0.02107994
   17.46746747    0.02107271
   17.50750751    0.02107396
   17.54754755    0.02108382
   17.58758759    0.02110234
   17.62762763    0.02112950
   17.66766767    0.02116519
   17.70770771    0.02120926
   17.74774775    0.02126147
   17.78778779    0.02132150
   17.82782783    0.02138896
   17.86786787    0.02146341
   17.90790791    0.02154431
   17.94794795    0.02163108
   17.98798799    0.02172305
   18.02802803    0.02181950
   18.06806807    0.02191965
   18.10810811    0.02202267
   18.14814815    0.02212767
   18.18818819    0.02223375
   18.22822823    0.02233996
   18.26826827    0.02244534
   18.30830831    0.02254893
   18.34834835    0.02264976
   18.38838839    0.02274691
   18.42842843    0.02283947
   18.46846847    0.02292660
   18.50850851    0.02300753
   18.54854855    0.02308156
   18.58858859    0.02314809
   18.62862863    0.02320663
   18.66866867    0.02325680
   18.70870871    0.02329835
   18.74874875    0.02333117
   18.78878879    0.02335527
   18.82882883    0.02337080
   18.86886887    0.02337804
   18.90890891    0.02337739
   18.94894895    0.02336936
   18.98898899    0.02335457
   19.02902903    0.02333375
   19.06906907    0.02330766
   19.10910911    0.02327718
   19.14914915    0.02324318
   19.18918919    0.02320659
   19.22922923    0.02316835
   19.26926927    0.02312939
   19.30930931    0.02309062
   19.34934935    0.02305293
   19.38938939    0.02301717
   19.42942943    0.02298411
   19.46946947    0.02295448
   19.50950951    0.02292893
   19.54954955    0.02290802
   19.58958959    0.02289223
   19.62962963    0.02288197
   19.66966967    0.02287752
   19.70970971    0.02287909
   19.74974975    0.02288677
   19.78978979    0.02290057
   19.82982983    0.02292038
   19.86986987    0.02294601
   19.90990991    0.02297716
   19.94994995    0.02301345
   19.98998999    0.02305438
   20.03003003    0.02309941
   20.07007007    0.02314787
   20.11011011    0.02319905
   20.15015015    0.02325217
   20.19019019    0.02330640
   20.23023023    0.02336085
   20.27027027    0.02341463
   20.31031031    0.02346680
   20.35035035    0.02351644
   20.39039039    0.02356265
   20.43043043    0.02360456
   20.47047047    0.02364132
   20.51051051    0.02367218
   20.55055055    0.02369645
   20.59059059    0.02371353
   20.63063063    0.02372296
   20.67067067    0.02372435
   20.71071071    0.02371747
   20.75075075    0.02370220
   20.79079079    0.02367857
   20.83083083    0.02364674
   20.87087087    0.02360699
   20.91091091    0.02355974
   20.95095095    0.02350552
   20.99099099    0.02344496
   21.03103103    0.02337879
   21.07107107    0.02330781
   21.11111111    0.02323291
   21.15115115    0.02315499
   21.19119119    0.02307502
   21.23123123    0.02299396
   21.27127127    0.02291278
   21.31131131    0.02283247
   21.35135135    0.02275395
   21.39139139    0.02267814
   21.43143143    0.02260590
   21.47147147    0.02253806
   21.51151151    0.02247536
   21.55155155    0.02241851
   21.59159159    0.02236811
   21.63163163    0.02232472
   21.67167167    0.02228881
   21.71171171    0.02226077
   21.75175175    0.02224092
   21.79179179    0.02222948
   21.83183183    0.02222659
   21.87187187    0.02223233
   21.91191191    0.02224667
   21.95195195    0.02226950
   21.99199199    0.02230064
   22.03203203    0.02233980
   22.07207207    0.02238664
   22.11211211    0.02244072
   22.15215215    0.02250152
   22.19219219    0.02256845
   22.23223223    0.02264083
   22.27227227    0.02271792
   22.31231231    0.02279893
   22.35235235    0.02288299
   22.39239239    0.02296919
   22.43243243    0.02305656
   22.47247247    0.02314413
   22.51251251    0.02323090
   22.55255255    0.02331583
   22.59259259    0.02339794
   22.63263263    0.02347625
   22.67267267    0.02354980
   22.71271271    0.02361772
   22.75275275    0.02367919
   22.79279279    0.02373349
   22.83283283    0.02377997
   22.87287287    0.02381814
   22.91291291    0.02384760
   22.95295295    0.02386810
   22.99299299    0.02387951
   23.03303303    0.02388186
   23.07307307    0.02387531
   23.11311311    0.02386015
   23.15315315    0.02383683
   23.19319319    0.02380588
   23.23323323    0.02376797
   23.27327327    0.02372386
   23.31331331    0.02367439
   23.35335335    0.02362046
   23.39339339    0.02356304
   23.43343343    0.02350311
   23.47347347    0.02344168
   23.51351351    0.02337976
   23.55355355    0.02331835
   23.59359359    0.02325843
   23.63363363    0.02320092
   23.67367367    0.02314671
   23.71371371    0.02309663
   23.75375375    0.02305144
   23.79379379    0.02301183
   23.83383383    0.02297840
   23.87387387    0.02295168
   23.91391391    0.02293211
   23.95395395    0.02292003
   23.99399399    0.02291570
   24.03403403    0.02291928
   24.07407407    0.02293083
   24.11411411    0.02295032
   24.15415415    0.02297762
   24.19419419    0.02301251
   24.23423423    0.02305465
   24.27427427    0.02310364
   24.31431431    0.02315897
   24.35435435    0.02322003
   24.39439439    0.02328612
   24.43443443    0.02335649
   24.47447447    0.02343027
   24.51451451    0.02350654
   24.55455455    0.02358432
   24.59459459    0.02366256
   24.63463463    0.02374019
   24.67467467    0.02381609
   24.71471471    0.02388914
   24.75475475    0.02395821
   24.79479479    0.02402219
   24.83483483    0.02408001
   24.87487487    0.02413064
   24.91491491    0.02417313
   24.95495495    0.02420662
   24.99499499    0.02423035
   25.03503504    0.02424368
   25.07507508    0.02424609
   25.11511512    0.02423722
   25.15515516    0.02421685
   25.19519520    0.02418492
   25.23523524    0.02414152
   25.27527528    0.02408689
   25.31531532    0.02402144
   25.35535536    0.02394568
   25.39539540    0.02386028
   25.43543544    0.02376602
   25.47547548    0.02366377
   25.51551552    0.02355448
   25.55555556    0.02343920
   25.59559560    0.02331898
   25.63563564    0.02319494
   25.67567568    0.02306821
   25.71571572    0.02293991
   25.75575576    0.02281115
   25.79579580    0.02268301
   25.83583584    0.02255656
   25.87587588    0.02243280
   25.91591592    0.02231268
   25.95595596    0.02219709
   25.99599600    0.02208687
   26.03603604    0.02198278
   26.07607608    0.02188550
   26.11611612    0.02179566
   26.15615616    0.02171381
   26.19619620    0.02164043
   26.23623624    0.02157591
   26.27627628    0.02152058
   26.31631632    0.02147472
   26.35635636    0.02143851
   26.39639640    0.02141207
   26.43643644    0.02139545
   26.47647648    0.02138863
   26.51651652    0.02139153
   26.55655656    0.02140400
   26.59659660    0.02142581
   26.63663664    0.02145667
   26.67667668    0.02149622
   26.71671672    0.02154404
   26.75675676    0.02159963
   26.79679680    0.02166243
   26.83683684    0.02173181
   26.87687688    0.02180707
   26.91691692    0.02188746
   26.95695696    0.02197216
   26.99699700    0.02206030
   27.03703704    0.02215097
   27.07707708    0.02224321
   27.11711712    0.02233603
   27.15715716    0.02242841
   27.19719720    0.02251932
   27.23723724    0.02260774
   27.27727728    0.02269266
   27.31731732    0.02277311
   27.35735736    0.02284813
   27.39739740    0.02291687
   27.43743744    0.02297852
   27.47747748    0.02303237
   27.51751752    0.02307782
   27.55755756    0.02311438
   27.59759760    0.02314168
   27.63763764    0.02315950
   27.67767768    0.02316774
   27.71771772    0.02316646
   27.75775776    0.02315584
   27.79779780    0.02313621
   27.83783784    0.02310802
   27.87787788    0.02307186
   27.91791792    0.02302840
   27.95795796    0.02297844
   27.99799800    0.02292283
   28.03803804    0.02286251
   28.07807808    0.02279846
   28.11811812    0.02273172
   28.15815816    0.02266331
   28.19819820    0.02259430
   28.23823824    0.02252573
   28.27827828    0.02245863
   28.31831832    0.02239400
   28.35835836    0.02233282
   28.39839840    0.02227599
   28.43843844    0.02222439
   28.47847848    0.02217883
   28.51851852    0.02214007
   28.55855856    0.02210879
   28.59859860    0.02208563
   28.63863864    0.02207114
   28.67867868    0.02206581
   28.71871872    0.02207006
   28.75875876    0.02208426
   28.79879880    0.02210868
   28.83883884    0.02214355
   28.87887888    0.02218901
   28.91891892    0.02224514
   28.95895896    0.02231195
   28.99899900    0.02238937
   29.03903904    0.02247728
   29.07907908    0.02257545
   29.11911912    0.02268361
   29.15915916    0.02280138
   29.19919920    0.02292834
   29.23923924    0.02306396
   29.27927928    0.02320763
   29.31931932    0.02335867
   29.35935936    0.02351631
   29.39939940    0.02367970
   29.43943944    0.02384791
   29.47947948    0.02401993
   29.51951952    0.02419467
   29.55955956    0.02437099
   29.59959960    0.02454766
   29.63963964    0.02472343
   29.67967968    0.02489700
   29.71971972    0.02506702
   29.75975976    0.02523215
   29.79979980    0.02539107
   29.83983984    0.02554244
   29.87987988    0.02568501
   29.91991992    0.02581757
   29.95995996    0.02593899
   30.00000000    0.02604825
