# Final state angular momentum:   1
# Broadening parameter (in eV):    1.000
# Absorbing atom type (xiabs):   1
# Energy (eV)   sigma
   14.02402402    0.02614222
   14.06406406    0.02619390
   14.10410410    0.02626074
   14.14414414    0.02634258
   14.18418418    0.02643865
   14.22422422    0.02654763
   14.26426426    0.02666762
   14.30430430    0.02679626
   14.34434434    0.02693074
   14.38438438    0.02706792
   14.42442442    0.02720443
   14.46446446    0.02733676
   14.50450450    0.02746143
   14.54454454    0.02757509
   14.58458458    0.02767470
   14.62462462    0.02775768
   14.66466466    0.02782197
   14.70470470    0.02786620
   14.74474474    0.02788974
   14.78478478    0.02789272
   14.82482482    0.02787605
   14.86486486    0.02784136
   14.90490490    0.02779095
   14.94494494    0.02772766
   14.98498498    0.02765473
   15.02502503    0.02757571
   15.06506507    0.02749428
   15.10510511    0.02741414
   15.14514515    0.02733882
   15.18518519    0.02727167
   15.22522523    0.02721566
   15.26526527    0.02717337
   15.30530531    0.02714690
   15.34534535    0.02713780
   15.38538539    0.02714710
   15.42542543    0.02717523
   15.46546547    0.02722202
   15.50550551    0.02728672
   15.54554555    0.02736799
   15.58558559    0.02746393
   15.62562563    0.02757213
   15.66566567    0.02768967
   15.70570571    0.02781325
   15.74574575    0.02793923
   15.78578579    0.02806374
   15.82582583    0.02818285
   15.86586587    0.02829262
   15.90590591    0.02838932
   15.94594595    0.02846955
   15.98598599    0.02853040
   16.02602603    0.02856956
   16.06606607    0.02858546
   16.10610611    0.02857731
   16.14614615    0.02854519
   16.18618619    0.02848996
   16.22622623    0.02841333
   16.26626627    0.02831768
   16.30630631    0.02820601
   16.34634635    0.02808177
   16.38638639    0.02794875
   16.42642643    0.02781090
   16.46646647    0.02767220
   16.50650651    0.02753652
   16.54654655    0.02740750
   16.58658659    0.02728848
   16.62662663    0.02718237
   16.66666667    0.02709163
   16.70670671    0.02701818
   16.74674675    0.02696343
   16.78678679    0.02692820
   16.82682683    0.02691271
   16.86686687    0.02691663
   16.90690691    0.02693903
   16.94694695    0.02697843
   16.98698699    0.02703279
   17.02702703    0.02709959
   17.06706707    0.02717583
   17.10710711    0.02725814
   17.14714715    0.02734285
   17.18718719    0.02742607
   17.22722723    0.02750383
   17.26726727    0.02757222
   17.30730731    0.02762752
   17.34734735    0.02766634
   17.38738739    0.02768577
   17.42742743    0.02768351
   17.46746747    0.02765798
   17.50750751    0.02760839
   17.54754755    0.02753475
   17.58758759    0.02743791
