# Final state angular momentum:   1
# Broadening parameter (in eV):    1.000
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   26.27627628    0.00133652
   26.31631632    0.00134728
   26.35635636    0.00135826
   26.39639640    0.00136940
   26.43643644    0.00138066
   26.47647648    0.00139199
   26.51651652    0.00140333
   26.55655656    0.00141462
   26.59659660    0.00142581
   26.63663664    0.00143685
   26.67667668    0.00144768
   26.71671672    0.00145828
   26.75675676    0.00146861
   26.79679680    0.00147868
   26.83683684    0.00148849
   26.87687688    0.00149806
   26.91691692    0.00150744
   26.95695696    0.00151667
   26.99699700    0.00152581
   27.03703704    0.00153495
   27.07707708    0.00154414
   27.11711712    0.00155349
   27.15715716    0.00156305
   27.19719720    0.00157292
   27.23723724    0.00158316
   27.27727728    0.00159382
   27.31731732    0.00160496
   27.35735736    0.00161662
   27.39739740    0.00162882
   27.43743744    0.00164158
   27.47747748    0.00165489
   27.51751752    0.00166873
   27.55755756    0.00168308
   27.59759760    0.00169789
   27.63763764    0.00171312
   27.67767768    0.00172871
   27.71771772    0.00174459
   27.75775776    0.00176069
   27.79779780    0.00177695
   27.83783784    0.00179331
   27.87787788    0.00180972
   27.91791792    0.00182613
   27.95795796    0.00184251
   27.99799800    0.00185886
   28.03803804    0.00187518
   28.07807808    0.00189151
   28.11811812    0.00190788
   28.15815816    0.00192435
   28.19819820    0.00194101
   28.23823824    0.00195794
   28.27827828    0.00197524
   28.31831832    0.00199300
   28.35835836    0.00201133
   28.39839840    0.00203031
   28.43843844    0.00205004
   28.47847848    0.00207059
   28.51851852    0.00209201
   28.55855856    0.00211436
   28.59859860    0.00213765
   28.63863864    0.00216188
   28.67867868    0.00218704
   28.71871872    0.00221307
   28.75875876    0.00223992
   28.79879880    0.00226748
   28.83883884    0.00229565
   28.87887888    0.00232429
   28.91891892    0.00235326
   28.95895896    0.00238239
   28.99899900    0.00241151
   29.03903904    0.00244046
   29.07907908    0.00246906
   29.11911912    0.00249717
   29.15915916    0.00252465
   29.19919920    0.00255140
   29.23923924    0.00257734
   29.27927928    0.00260243
   29.31931932    0.00262667
   29.35935936    0.00265009
   29.39939940    0.00267277
   29.43943944    0.00269480
   29.47947948    0.00271632
   29.51951952    0.00273747
   29.55955956    0.00275841
   29.59959960    0.00277930
   29.63963964    0.00280030
   29.67967968    0.00282153
   29.71971972    0.00284313
   29.75975976    0.00286517
   29.79979980    0.00288772
   29.83983984    0.00291080
   29.87987988    0.00293442
   29.91991992    0.00295852
   29.95995996    0.00298305
   30.00000000    0.00300790
